# FINAL THESIS EXPERIMENTAL EVIDENCE. Tier-2 live software-based testbed: real 5G NAS/NGAP/GTP-U via Open5GS and UERANSIM, and a real IEEE 802.11 association and EAP-TLS exchange via mac80211_hwsim, over simulated radios. Not an RF, propagation, interference, channel-quality, spectrum-coexistence or physical-handover measurement. Generated from results/final/raw/; no value was typed by hand.
device_count,strategy,seed,decision_latency_ms_median,decision_latency_ms_p95,engine_time_us_median,nr_context_ms_median,wlan_context_ms_median,transition_ms_median,app_recovery_ms_median,reauthentications,step_ups,state_changes,messages,bytes,app_operations,cpu_seconds,cpu_percent,memory_mib_peak,wall_seconds,false_acceptance_rate,false_rejection_rate
25,static_continuity,20260920,0.1400075,0.20820989999999998,,0.014507,0.015508,,,0,0,0,0,0,0,0.02,62.978,59.76953125,0.031757,,0.0
25,static_continuity,20260921,0.158115,0.21454824999999994,,0.015219,0.017265,,,0,0,0,0,0,0,0.03,76.425,59.76953125,0.039254,,0.0
25,static_continuity,20260922,0.132963,0.20894224999999994,,0.013898,0.016626,,,0,0,0,0,0,0,0.03,82.576,59.78515625,0.03633,,0.0
25,static_continuity,20260923,0.1349245,0.20598219999999998,,0.014281,0.015773,,,0,0,0,0,0,0,0.02,55.664,59.78515625,0.03593,,0.0
25,static_continuity,20260924,0.135649,0.2007379,,0.014154,0.015731,,,0,0,0,0,0,0,0.03,76.177,59.78515625,0.039382,,0.0
25,static_continuity,20260925,0.1431945,0.19815125,,0.014622,0.015603,,,0,0,0,0,0,0,0.02,55.136,59.78515625,0.036274,,0.0
25,static_continuity,20260926,0.144878,0.20276979999999992,,0.014367,0.016071,,,0,0,0,0,0,0,0.03,69.214,59.78515625,0.043344,,0.0
25,static_continuity,20260927,0.136974,0.2162383,,0.013519,0.015305,,,0,0,0,0,0,0,0.02,58.241,59.78515625,0.03434,,0.0
25,static_continuity,20260928,0.1292585,0.20724859999999995,,0.013944,0.015687,,,0,0,0,0,0,0,0.02,56.365,59.78515625,0.035483,,0.0
25,static_continuity,20260929,0.142097,0.21072654999999996,,0.014241,0.01624,,,0,0,0,0,0,0,0.02,50.835,59.78515625,0.039343,,0.0
25,static_continuity,20260930,0.147305,0.2089135,,0.015219,0.0176,,,0,0,0,0,0,0,0.03,82.183,59.78515625,0.036504,,0.0
25,static_continuity,20260931,0.1385685,0.202003,,0.012626,0.015177,,,0,0,0,0,0,0,0.02,55.782,59.78515625,0.035854,,0.0
25,static_continuity,20260932,0.1378455,0.22171375,,0.013178,0.014539,,,0,0,0,0,0,0,0.03,84.069,59.78515625,0.035685,,0.0
25,static_continuity,20260933,0.138335,0.1997986,,0.013222,0.015687,,,0,0,0,0,0,0,0.02,56.335,59.78515625,0.035502,,0.0
25,static_continuity,20260934,0.1404585,0.20689474999999996,,0.014801,0.015437,,,0,0,0,0,0,0,0.03,82.845,59.78515625,0.036212,,0.0
25,static_continuity,20260935,0.150976,0.216721,,0.0162,0.018575,,,0,0,0,0,0,0,0.02,54.346,59.78515625,0.036801,,0.0
25,static_continuity,20260936,0.154411,0.19870324999999994,,0.012341,0.014589,,,0,0,0,0,0,0,0.02,62.305,59.78515625,0.0321,,0.0
